Hour,Value 1,Value 2
1248,7512,0.113146391
1249,7511,0.024709628
1250,7510,0.988188154
1251,7509,0.218355334
1252,7508,0.913341821
1253,7507,0.60709909
1254,7506,0.981692109
1255,7505,0.880799067
1256,7504,0.796279902
1257,7503,0.492622738
1258,7502,0.772790424
1259,7501,0.756523411
1260,7500,0.536760382
1261,7499,0.42686374
1262,7498,0.488494635
1263,7497,0.123343415
1264,7496,0.308849237
1265,7495,0.913155753
1266,7494,0.146387775
1267,7493,0.248779858
1268,7492,0.577341235
1269,7491,0.368488483
1270,7490,0.581857117
1271,7489,0.771245253
1272,7488,0.438508359
1273,7487,0.045104688
1274,7486,0.189748275
1275,7485,0.500994468
1276,7484,0.521998972
1277,7483,0.99442693
1278,7482,0.605811971
1279,7481,0.68213635
1280,7480,0.856005482
1281,7479,0.039808068
1282,7478,0.419831801
1283,7477,0.349028464
1284,7476,0.874592617
1285,7475,0.373879517
1286,7474,0.158422404
1287,7473,0.003680482
1288,7472,0.513697191
1289,7471,0.753671254
1290,7470,0.73323178
1291,7469,0.651130485
1292,7468,0.674804786
1293,7467,0.119126171
1294,7466,0.837758524
1295,7465,0.01269399
1296,7464,0.455118902
1297,7463,0.562313334
1298,7462,0.696644592
1299,7461,0.402104719
1300,7460,0.749341625
1301,7459,0.890054483
1302,7458,0.847961139
1303,7457,0.430502313
1304,7456,0.630391211
1305,7455,0.893708712
1306,7454,0.0360161
1307,7453,0.784220064
1308,7452,0.309444524
1309,7451,0.447392424
1310,7450,0.896465869
1311,7449,0.598483136
1312,7448,0.347761283
1313,7447,0.161585546
1314,7446,0.865497652
1315,7445,0.288533558
1316,7444,0.384258371
1317,7443,0.219169907
1318,7442,0.719695574
1319,7441,0.103275664
1320,7440,0.796560226
1321,7439,0.093653421
1322,7438,0.826688043
1323,7437,0.737351998
1324,7436,0.983016914
1325,7435,0.610951407
1326,7434,0.361016515
1327,7433,0.511893266
1328,7432,0.404364668
1329,7431,0.119713596
1330,7430,0.436130964
1331,7429,0.418130764
1332,7428,0.93880083
1333,7427,0.416073472
1334,7426,0.445367966
1335,7425,0.171932275
1336,7424,0.094247163
1337,7423,0.584343215
1338,7422,0.171590941
1339,7421,0.663804711
1340,7420,0.684072558
1341,7419,0.598971743
1342,7418,0.253809987
1343,7417,0.627687765
1344,7416,0.468703007
1345,7415,0.39983542
1346,7414,0.694697216
1347,7413,0.513106569
1348,7412,0.281324192
1349,7411,0.511179082
1350,7410,0.992659077
1351,7409,0.331005907
1352,7408,0.774350012
1353,7407,0.300767982
1354,7406,0.256341449
1355,7405,0.534930419
1356,7404,0.137005307
1357,7403,0.719090769
1358,7402,0.414844729
1359,7401,0.988312703
1360,7400,0.197883403
1361,7399,0.10071778
1362,7398,0.842763959
1363,7397,0.392922187
1364,7396,0.445524334
1365,7395,0.962559339
1366,7394,0.175818883
1367,7393,0.67115384
1368,7392,0.12785363
1369,7391,0.574330356
1370,7390,0.808567174
1371,7389,0.321147175
1372,7388,0.083083978
1373,7387,0.748608515
1374,7386,0.305914714
1375,7385,0.335711975
1376,7384,0.684754513
1377,7383,0.500387403
1378,7382,0.121060225
1379,7381,0.470292079
1380,7380,0.442308316
1381,7379,0.070784546
1382,7378,0.328536348
1383,7377,0.311509283
1384,7376,0.028201806
1385,7375,0.031819533
1386,7374,0.65173314
1387,7373,0.614320262
1388,7372,0.470622007
1389,7371,0.276500377
1390,7370,0.267043573
1391,7369,0.134237532
1392,7368,0.709072887
1393,7367,0.06378524
1394,7366,0.684408867
1395,7365,0.858408836
1396,7364,0.712013074
1397,7363,0.061033263
1398,7362,0.518485363
1399,7361,0.625580121
1400,7360,0.81232128
1401,7359,0.615228559
1402,7358,0.438260315
1403,7357,0.628668754
1404,7356,0.88183261
1405,7355,0.380083752
1406,7354,0.017959224
1407,7353,0.693551991
1408,7352,0.61194985
1409,7351,0.152923163
1410,7350,0.119264152
1411,7349,0.117765849
1412,7348,0.706464604
1413,7347,0.678283229
1414,7346,0.970959104
1415,7345,0.8096064
1416,7344,0.908250832
1417,7343,0.424787316
1418,7342,0.953883036
1419,7341,0.69373693
1420,7340,0.758164958
1421,7339,0.263938299
1422,7338,0.977878912
1423,7337,0.570947106
1424,7336,0.128587976
1425,7335,0.597892009
1426,7334,0.484997313
1427,7333,0.349779753
1428,7332,0.55986695
1429,7331,0.164677944
1430,7330,0.038112066
1431,7329,0.431616318
1432,7328,0.381338379
1433,7327,0.763116208
1434,7326,0.498242667
1435,7325,0.097272019
1436,7324,0.3947899
1437,7323,0.244176674
1438,7322,0.73007405
1439,7321,0.247052832
1440,7320,0.413864833
1441,7319,0.373606011
1442,7318,0.882895771
1443,7317,0.546761749
1444,7316,0.317854053
1445,7315,0.40978024
1446,7314,0.361185263
1447,7313,0.943978187
1448,7312,0.43342781
1449,7311,0.380562373
1450,7310,0.169843284
1451,7309,0.050632273
1452,7308,0.514238856
1453,7307,0.53441232
1454,7306,0.210827434
1455,7305,0.463200518
1456,7304,0.288367578
1457,7303,0.468708316
1458,7302,0.493789811
1459,7301,0.888730141
1460,7300,0.734556821
1461,7299,0.829482041
1462,7298,0.241295584
1463,7297,0.914801115
1464,7296,0.052052677
1465,7295,0.9743693
1466,7294,0.665120485
1467,7293,0.327769058
1468,7292,0.42341338
1469,7291,0.101582594
1470,7290,0.100699157
1471,7289,0.758740118
1472,7288,0.39566892
1473,7287,0.195950643
1474,7286,0.793529871
1475,7285,0.602821906
1476,7284,0.286596506
1477,7283,0.981387512
1478,7282,0.13275758
1479,7281,0.012188358
1480,7280,0.933975349
1481,7279,0.455368042
1482,7278,0.131967297
1483,7277,0.475793202
1484,7276,0.065684171
1485,7275,0.974868803
1486,7274,0.778485213
1487,7273,0.021819557
1488,7272,0.648040211
1489,7271,0.918644162
1490,7270,0.127813162
1491,7269,0.218529184
1492,7268,0.686813606
1493,7267,0.652696541
1494,7266,0.033566655
1495,7265,0.148510181
1496,7264,0.215105715
1497,7263,0.995679518
1498,7262,0.996976684
1499,7261,0.672861151
1500,7260,0.929525516
1501,7259,0.944077043
1502,7258,0.977184113
1503,7257,0.68184911
1504,7256,0.217259285
1505,7255,0.616407494
1506,7254,0.886673004
1507,7253,0.859154854
1508,7252,0.487833896
1509,7251,0.248761548
1510,7250,0.274007015
1511,7249,0.972116996
1512,7248,0.028218444
1513,7247,0.18797978
1514,7246,0.989595765
1515,7245,0.95655896
1516,7244,0.799487165
1517,7243,0.528518297
1518,7242,0.540254754
1519,7241,0.376825794
1520,7240,0.071215534
1521,7239,0.710873431
1522,7238,0.668679387
1523,7237,0.076110044
1524,7236,0.416540099
1525,7235,0.930889277
1526,7234,0.04223047
1527,7233,0.912732364
1528,7232,0.899770387
1529,7231,0.84107644
1530,7230,0.20793305
1531,7229,0.914905059
1532,7228,0.339288566
1533,7227,0.792917666
1534,7226,0.290696816
1535,7225,0.638600592
1536,7224,0.07722677
1537,7223,0.222377039
1538,7222,0.645215494
1539,7221,0.895829443
1540,7220,0.947458714
1541,7219,0.752367124
1542,7218,0.692450685
1543,7217,0.210684131
1544,7216,0.72371546
1545,7215,0.168146551
1546,7214,0.12684063
1547,7213,0.793212534
1548,7212,0.421732661
1549,7211,0.104118018
1550,7210,0.680308483
1551,7209,0.811208521
1552,7208,0.139028456
1553,7207,0.116141973
1554,7206,0.141857462
1555,7205,0.269655647
1556,7204,0.652940292
1557,7203,0.43737486
1558,7202,0.009361084
1559,7201,0.873439209
1560,7200,0.474059164
1561,7199,0.107666025
1562,7198,0.616107535
1563,7197,0.12663391
1564,7196,0.073958233
1565,7195,0.606496425
1566,7194,0.650744496
1567,7193,0.643215713
1568,7192,0.406277883
1569,7191,0.619462736
1570,7190,0.117449049
1571,7189,0.191765352
1572,7188,0.134790417
1573,7187,0.217175893
1574,7186,0.767711297
1575,7185,0.902369378
1576,7184,0.72324256
1577,7183,0.150530952
1578,7182,0.474271771
1579,7181,0.038002013
1580,7180,0.182873256
1581,7179,0.136225655
1582,7178,0.627682845
1583,7177,0.311475627
1584,7176,0.825749815
1585,7175,0.906781828
1586,7174,0.250652735
1587,7173,0.614340793
1588,7172,0.549362865
1589,7171,0.206933429
1590,7170,0.039678231
1591,7169,0.308737762
1592,7168,0.712690669
1593,7167,0.773626142
1594,7166,0.098631251
1595,7165,0.006542148
1596,7164,0.792695365
1597,7163,0.361887387
1598,7162,0.488990257
1599,7161,0.920019168
1600,7160,0.69995351
1601,7159,0.81127056
1602,7158,0.795333605
1603,7157,0.495610007
1604,7156,0.864707631
1605,7155,0.014283324
1606,7154,0.969734478
1607,7153,0.710345666
1608,7152,0.872805043
1609,7151,0.495704082
1610,7150,0.81544336
1611,7149,0.331475326
1612,7148,0.8423703
1613,7147,0.66599236
1614,7146,0.416896241
1615,7145,0.08159562
1616,7144,0.08438011
1617,7143,0.453162316
1618,7142,0.0405163
1619,7141,0.339814129
1620,7140,0.926326385
1621,7139,0.767485939
1622,7138,0.934285471
1623,7137,0.718520823
1624,7136,0.185321637
1625,7135,0.538188499
1626,7134,0.399880015
1627,7133,0.592941954
1628,7132,0.974318157
1629,7131,0.802939422
1630,7130,0.500320885
1631,7129,0.938479528
1632,7128,0.581436486
1633,7127,0.441066516
1634,7126,0.705776083
1635,7125,0.76029005
1636,7124,0.194304295
1637,7123,0.526968399
1638,7122,0.408704645
1639,7121,0.923278968
1640,7120,0.704510045
1641,7119,0.409626842
1642,7118,0.632642699
1643,7117,0.347127223
1644,7116,0.989611559
1645,7115,0.337347078
1646,7114,0.047386073
1647,7113,0.905523965
1648,7112,0.552414888
1649,7111,0.33971488
1650,7110,0.930350688
1651,7109,0.248704103
1652,7108,0.12482887
1653,7107,0.782534997
1654,7106,0.891921621
1655,7105,0.743924572
1656,7104,0.581378364
1657,7103,0.417100757
1658,7102,0.644754752
1659,7101,0.372988138
1660,7100,0.248158417
1661,7099,0.367033363
1662,7098,0.968197879
1663,7097,0.816204962
1664,7096,0.90360113
1665,7095,0.217307061
1666,7094,0.205126199
1667,7093,0.631003351
1668,7092,0.822264419
1669,7091,0.611336871
1670,7090,0.982223052
1671,7089,0.616189007
1672,7088,0.432990306
1673,7087,0.770689223
1674,7086,0.766472591
1675,7085,0.291321385
1676,7084,0.065811978
1677,7083,0.790469955
1678,7082,0.105418169
1679,7081,0.166729564
1680,7080,0.36221181
1681,7079,0.161136261
1682,7078,0.890037828
1683,7077,0.891047277
1684,7076,0.312941104
1685,7075,0.084217214
1686,7074,0.292385133
1687,7073,0.671368063
1688,7072,0.844545773
1689,7071,0.411642605
1690,7070,0.923610861
1691,7069,0.023882513
1692,7068,0.271687059
1693,7067,0.965761871
1694,7066,0.692346352
1695,7065,0.075826977
1696,7064,0.300092556
1697,7063,0.217645845
1698,7062,0.245321844
1699,7061,0.327071216
1700,7060,0.785374131
1701,7059,0.712692354
1702,7058,0.178693094
1703,7057,0.528721534
1704,7056,0.427874885
1705,7055,0.667040728
1706,7054,0.382640571
1707,7053,0.451313635
1708,7052,0.36593523
1709,7051,0.341302216
1710,7050,0.571543988
1711,7049,0.762879023
1712,7048,0.015235981
1713,7047,0.155203157
1714,7046,0.906176169
1715,7045,0.052451864
1716,7044,0.497906117
1717,7043,0.680251837
1718,7042,0.111678359
1719,7041,0.645498772
1720,7040,0.968105729
1721,7039,0.860748625
1722,7038,0.204092039
1723,7037,0.100783627
1724,7036,0.345490007
1725,7035,0.927112794
1726,7034,0.602472973
1727,7033,0.588080363
1728,7032,0.323917858
1729,7031,0.955571903
1730,7030,0.212475983
1731,7029,0.540613408
1732,7028,0.94347536
1733,7027,0.472853843
1734,7026,0.748805996
1735,7025,0.180555726
1736,7024,0.714483913
1737,7023,0.223306869
1738,7022,0.384936178
1739,7021,0.221230051
1740,7020,0.372127903
1741,7019,0.223335735
1742,7018,0.836107988
1743,7017,0.561494181
1744,7016,0.139748024
1745,7015,0.276842955
1746,7014,0.602838679
1747,7013,0.134465588
1748,7012,0.682447191
1749,7011,0.880762687
1750,7010,0.51149113
1751,7009,0.725467821
1752,7008,0.44994617
1753,7007,0.694657807
1754,7006,0.066067413
1755,7005,0.037654909
1756,7004,0.342376907
1757,7003,0.977556409
1758,7002,0.064285705
1759,7001,0.826226057
1760,7000,0.021245908
1761,6999,0.584326017
1762,6998,0.09746975
1763,6997,0.158514153
1764,6996,0.366135926
1765,6995,0.849295585
1766,6994,0.619664387
1767,6993,0.875508741
1768,6992,0.548998068
1769,6991,0.87085075
1770,6990,0.296522443
1771,6989,0.269700039
1772,6988,0.729240746
1773,6987,0.235722
1774,6986,0.774378753
1775,6985,0.601939907
1776,6984,0.369809689
1777,6983,0.835825172
1778,6982,0.678019676
1779,6981,0.444963271
1780,6980,0.228200736
1781,6979,0.536522673
1782,6978,0.436422515
1783,6977,0.62121528
1784,6976,0.875145738
1785,6975,0.485172063
1786,6974,0.276777648
1787,6973,0.913371593
1788,6972,0.989646104
1789,6971,0.890447025
1790,6970,0.925746691
1791,6969,0.451720053
1792,6968,0.620711735
1793,6967,0.974750753
1794,6966,0.769097171
1795,6965,0.149775821
1796,6964,0.701769649
1797,6963,0.733694758
1798,6962,0.892201975
1799,6961,0.060170371
1800,6960,0.609878163
1801,6959,0.639086992
1802,6958,0.936434026
1803,6957,0.512923429
1804,6956,0.237398999
1805,6955,0.83138279
1806,6954,0.106841749
1807,6953,0.837366605
1808,6952,0.395974192
1809,6951,0.002942192
1810,6950,0.872754668
1811,6949,0.698592678
1812,6948,0.708308649
1813,6947,0.135069902
1814,6946,0.008891613
1815,6945,0.261330748
1816,6944,0.845259333
1817,6943,0.811538431
1818,6942,0.228617512
1819,6941,0.798465333
1820,6940,0.491975127
1821,6939,0.596377767
1822,6938,0.556798812
1823,6937,0.40088862
1824,6936,0.972425771
1825,6935,0.708525759
1826,6934,0.605352218
1827,6933,0.407998706
1828,6932,0.627450813
1829,6931,0.455249117
1830,6930,0.755133293
1831,6929,0.50775511
1832,6928,0.806250141
1833,6927,0.636218065
1834,6926,0.558592477
1835,6925,0.695132236
1836,6924,0.434503231
1837,6923,0.713030092
1838,6922,0.349302287
1839,6921,0.363564864
1840,6920,0.411791496
1841,6919,0.313001669
1842,6918,0.759241685
1843,6917,0.039654739
1844,6916,0.512852679
1845,6915,0.568776744
1846,6914,0.404687905
1847,6913,0.404711216
1848,6912,0.7083398
1849,6911,0.481204842
1850,6910,0.748300299
1851,6909,0.782404658
1852,6908,0.81078272
1853,6907,0.961245527
1854,6906,0.626007499
1855,6905,0.104274785
1856,6904,0.438565202
1857,6903,0.701526841
1858,6902,0.45331518
1859,6901,0.375859183
1860,6900,0.812984338
1861,6899,0.626764752
1862,6898,0.114157428
1863,6897,0.293747277
1864,6896,0.079812775
1865,6895,0.046182537
1866,6894,0.120221024
1867,6893,0.984789157
1868,6892,0.331091344
1869,6891,0.037273546
1870,6890,0.267270577
1871,6889,0.714363337
1872,6888,0.534439975
1873,6887,0.254388016
1874,6886,0.852702048
1875,6885,0.544045001
1876,6884,0.857494912
1877,6883,0.650556918
1878,6882,0.204037597
1879,6881,0.446396285
1880,6880,0.367760724
1881,6879,0.370621933
1882,6878,0.450276578
1883,6877,0.232268499
1884,6876,0.141735042
1885,6875,0.411012297
1886,6874,0.973379599
1887,6873,0.007719022
1888,6872,0.741719065
1889,6871,0.603314233
1890,6870,0.985621815
1891,6869,0.222343858
1892,6868,0.73919077
1893,6867,0.964388385
1894,6866,0.488266022
1895,6865,0.174239199
1896,6864,0.00308758
1897,6863,0.603859857
1898,6862,0.061473361
1899,6861,0.844302216
1900,6860,0.955542522
1901,6859,0.209751564
1902,6858,0.648875658
1903,6857,0.349085611
1904,6856,0.815965899
1905,6855,0.026594694
1906,6854,0.469282852
1907,6853,0.641855917
1908,6852,0.143372233
1909,6851,0.14007714
1910,6850,0.288957765
1911,6849,0.033903572
1912,6848,0.006378419
1913,6847,0.856466683
1914,6846,0.690317815
1915,6845,0.17162555
1916,6844,0.654399086
1917,6843,0.636409102
1918,6842,0.614116306
1919,6841,0.234012424
1920,6840,0.0999527
1921,6839,0.867666521
1922,6838,0.573924324
1923,6837,0.946749807
1924,6836,0.961878193
1925,6835,0.505092295
1926,6834,0.766307681
1927,6833,0.280159573
1928,6832,0.040409568
1929,6831,0.7359944
1930,6830,0.076619421
1931,6829,0.661953276
1932,6828,0.140698687
1933,6827,0.27797327
1934,6826,0.365309691
1935,6825,0.901123383
1936,6824,0.207828716
1937,6823,0.567400001
1938,6822,0.475685174
1939,6821,0.892170367
1940,6820,0.696665737
1941,6819,0.598537891
1942,6818,0.826312227
1943,6817,0.72127404
1944,6816,0.530774017
1945,6815,0.594564911
1946,6814,0.583816535
1947,6813,0.141732231
1948,6812,0.105553545
1949,6811,0.258769677
1950,6810,0.477984428
1951,6809,0.141591367
1952,6808,0.056309424
1953,6807,0.016429461
1954,6806,0.286808655
1955,6805,0.795514248
1956,6804,0.663933534
1957,6803,0.275553342
1958,6802,0.345157047
1959,6801,0.640761736
1960,6800,0.357180571
1961,6799,0.10864222
1962,6798,0.440727627
1963,6797,0.817622283
1964,6796,0.529946247
1965,6795,0.393127362
1966,6794,0.58126423
1967,6793,0.181881114
1968,6792,0.90703303
1969,6791,0.39818855
1970,6790,0.764637265
1971,6789,0.203105622
1972,6788,0.865830484
1973,6787,0.140622938
1974,6786,0.524098108
1975,6785,0.127674396
1976,6784,0.809150195
1977,6783,0.345649906
1978,6782,0.726012416
1979,6781,0.660955739
1980,6780,0.638280826
1981,6779,0.163234963
1982,6778,0.542233371
1983,6777,0.722888627
1984,6776,0.068790523
1985,6775,0.490875697
1986,6774,0.460787539
1987,6773,0.106506265
1988,6772,0.848769277
1989,6771,0.493799497
1990,6770,0.827909167
1991,6769,0.360647048
1992,6768,0.049379328
1993,6767,0.675962292
1994,6766,0.638691211
1995,6765,0.037934934
1996,6764,0.039577391
1997,6763,0.926484614
1998,6762,0.443447815
1999,6761,0.599142606
2000,6760,0.237468982
2001,6759,0.351945296
2002,6758,0.594879239
2003,6757,0.824645223
2004,6756,0.97212164
2005,6755,0.869542739
2006,6754,0.944895087
2007,6753,0.670646027
2008,6752,0.465142583
2009,6751,0.956927663
2010,6750,0.197966255
2011,6749,0.311765105
2012,6748,0.129713594
2013,6747,0.049783313
2014,6746,0.599617643
2015,6745,0.699567998
2016,6744,0.988266106
2017,6743,0.408599286
2018,6742,0.775260293
2019,6741,0.136275318
2020,6740,0.65838265
2021,6739,0.469459588
2022,6738,0.090792967
2023,6737,0.52788204
2024,6736,0.649403986
2025,6735,0.419613749
2026,6734,0.13665188
2027,6733,0.189291632
2028,6732,0.613276266
2029,6731,0.581726184
2030,6730,0.979498117
2031,6729,0.535529633
2032,6728,0.39103101
2033,6727,0.682454573
2034,6726,0.658812038
2035,6725,0.469298244
2036,6724,0.206347041
2037,6723,0.038533641
2038,6722,0.903310534
2039,6721,0.229090118
2040,6720,0.025120273
2041,6719,0.139269552
2042,6718,0.782896869
2043,6717,0.520809447
2044,6716,0.625105393
2045,6715,0.468203368
2046,6714,0.432780509
2047,6713,0.603890474
2048,6712,0.35230016
2049,6711,0.995088063
2050,6710,0.511634795
2051,6709,0.868001729
2052,6708,0.603128087
2053,6707,0.654518984
2054,6706,0.923437256
2055,6705,0.440221657
2056,6704,0.097272751
2057,6703,0.837795901
2058,6702,0.490442623
2059,6701,0.746263865
2060,6700,0.891945211
2061,6699,0.411010451
2062,6698,0.993834233
2063,6697,0.411085243
2064,6696,0.998778093
2065,6695,0.022517802
2066,6694,0.652971931
2067,6693,0.251787754
2068,6692,0.268875277
2069,6691,0.050879084
2070,6690,0.064116832
2071,6689,0.094135847
2072,6688,0.589425546
2073,6687,0.297389055
2074,6686,0.389638518
2075,6685,0.876308691
2076,6684,0.863686049
2077,6683,0.601582421
2078,6682,0.914955085
2079,6681,0.271524969
2080,6680,0.431654817
2081,6679,0.857120032
2082,6678,0.269371083
2083,6677,0.177011254
2084,6676,0.582482746
2085,6675,0.906929074
2086,6674,0.140799783
2087,6673,0.249553034
2088,6672,0.825434768
2089,6671,0.130926211
2090,6670,0.993015948
2091,6669,0.119398711
2092,6668,0.523835716
2093,6667,0.532745776
2094,6666,0.998441212
2095,6665,0.993741992
2096,6664,0.182719187
2097,6663,0.438422273
2098,6662,0.855486351
2099,6661,0.014183322
2100,6660,0.964985836
2101,6659,0.796232849
2102,6658,0.003320304
2103,6657,0.03905873
2104,6656,0.795000199
2105,6655,0.620192582
2106,6654,0.14458161
2107,6653,0.002899388
